0373200074821000233,OP
0373100047421000393,NR
0373200041121000677,OP
0995000000221000029,OR
0373100062521000022,OR
0373200029721002753,OR
0373200009821000363,NR
0873200009821003998,OR
0373200016721000102,NR
0373200087821000517,NR
0373100078721000079,OP
0373200122121000149,OR
0373200045221000623,OR
0373200015021000156,OV
0873200009821003678,NR
0373200029721002772,NR
0373200029721002766,OR
0373200035321000103,NR
0373200045221000610,OR
0373200011421000620,NR
0373100084421000051,OR
0173200000221000046,OR
0995000000221000018,OR
0373200029721002680,NR
0373100047421000380,OR
0373200029721002795,NR
0373200029721002684,NR
0373500001421000084,OR
0373200017421000346,OR
0373200045221000617,OR
0173200000221000043,OR
0173200001421000606,OR
0373200153121000015,OV
0373400007721000255,OR
0873200009821004020,NR
0373200011421000618,OR
0173100006521000011,OR
0373400006821000021,OV
0995000000221000026,OR
0373100086921000112,V4
0373200006221000617,NR
0373100086921000115,OR
0373200051821000242,OR
0873200009821004019,NR
0373100047421000381,OR
0373200052721000270,V4
0373100091421000309,OR
0373200029721002691,NR
0373200215521000273,OR
0373100033621000146,OR
0373200010821000275,OP
0373100078721000084,OR
0995000000221000028,OR
0373200056421000130,OR
0373100135821000055,OP
0373200029721002754,OR
0373200041121000664,OP
0373200082121000324,OP
0373200017321000277,OR
0373200105421000026,OR
0373200032021000302,OP
0373200045221000626,OR
0373100128521000333,V3
0373200045221000641,OR
0373200300721000006,OP
0995000000221000029,OR
0373200029721002767,OR
0373200051821000239,VR
0373200029721002794,NR
0373200013821000157,V4
0373100084421000044,OR
0573100027721000021,OR
0873400003921000185,OR
0373200138221000189,V3
0373200029721002660,OR
0373200127521000022,OP
0873500000821003626,OP
0373200001221000209,OR
0373200017421000350,OR
0373200086721000562,V4
0373200011421000614,OR
0373200307321000236,OR
0873200009821003765,NR
0373100078721000079,V4
0373200060121000165,OR
0373200116221000051,NR
0995000000221000027,OR
0373200029721002751,OR
0373200001221000210,OR
0373200029721002764,OR
0373100013421000091,OR
0373200069621000171,OR
0173200000221000054,V4
0373100036621000034,OP
0373200032221000720,OP
0373200006221000624,OV
0373200011421000619,NR
0573200000621000037,OR
0373200029721002759,OR
0373200622821000027,VR
0373100041021000212,OR
0873400002421000114,OR
0373100015821000154,OR
0173100006421000114,OR
0373100001021000148,OR
0373100135821000054,OR
0373200029721002804,NR
0373200011421000613,OR
0373200064721000063,NR
0373100043221000023,OR
0373200006221000623,NR
0348100069921000011,NS
0373200029721002799,NR
0873500000821003639,NR
0373200041121000664,V4
0373200011421000623,NR
0373100031921000136,OR
0373200082121000332,OR
0995000000221000025,OR
0373200029721002790,NR
0873200009821003621,NR
0373200006221000606,NR
0373200051821000244,NR
0995000000221000026,OR
0873200009821003997,NR
0873200009821003923,NR
0348300213221000004,OV
0373200029721002689,NR
0373100066921000070,OR
0373100084421000051,OR
0373200051821000246,OR
0873400003621000062,VR
0373100054621000062,OR
0873400003521000055,OR
0173100009221000034,NV
0873200009821003933,NR
0373200032221000722,V4
0373100093521000165,OP
0373200029721002802,OR
0573100002721000013,OR
0373200029721002752,OR
0373200017421000351,OR
0373200029721002768,OR
0373100003521000097,OV
0373200029721002762,OR
0173100006421000114,OR
0373100055121000019,NR
0373200032221000725,OP
0373100003521000089,NV
0373200041521000416,OR
0873200009821003861,OP
0373200001221000205,OV
0173200001421000606,OR
0373100056621000264,NR
0373200041121000676,OP
0373200029721002687,OR
0173200000221000043,OR
0373200005821000243,OR
0373200006221000620,NR
0373400006821000020,OV
0873200009821003924,NR
0373200035121000089,OR
0995000000221000018,OR
0373200173321000060,OR
0373200051821000210,V4
0373200067021000222,V3
0373200006021000010,NR
0373200635521000050,VR
0373200307321000237,OR
0373100134621000097,NS
0373200029721002769,OR
0373200041521000380,OP
0373200029721002756,OR
0573100027721000022,OR
0373200082121000248,V4
0373200029721002792,NR
0373100091421000311,OR
0373200006221000610,NR
0373200011421000617,OR
0373200041121000680,OR
0873200009821004017,NR
0373200029721002791,NR
0173200001421000678,OR
0373200113421000212,OP
0873500000821003636,NR
0373200032221000720,V4
0373100088121000118,OR
0373100076521000119,V4
0373200006221000588,OP
0373200029721002783,NR
0373200032221000725,V4
0373200122121000157,NR
0373200017321000266,OP
0373200087821000511,OP
0373100009921000042,OR
0995000000221000024,OR
0373200082121000288,NS
0373100023721000081,OR
0573100002521000218,OP
0373200029721002800,NR
0873200009821004000,OR
0373100015821000155,OR
0373200649421000027,VR
0873200009821003996,OR
0373200032221000722,OP
0995000000221000027,OR
0373100068121000003,OR
0873200009821003682,NR
0373200649421000026,VR
0373200035121000090,OP
0873500000821003625,OP
0373200153121000015,OV
0373200052721000286,OR
0873200009821004233,VR
0173100004821000186,VR
0373200045221000628,OR
0373100114621000006,OR
0373100005021000115,OR
0873200009821004006,OR
0373200069621000172,OR
0373200029721002798,NR
0373200074821000340,OR
0373100070321000038,OR
0373200029721002679,NR
0373200001221000211,OV
0873200009821003684,NR
0873200009821004018,OR
0373100086921000124,NR
0873200009821003553,OV
0373200035121000088,OR
0373200045221000637,OR
0373200082121000330,OR
0873200009821003681,NR
0873200009821004003,OR
0373100011621000014,NR
0373100065021000067,V4
0373200029721002755,OR
0373100113721000107,OP
0373200011421000616,OR
0373200041121000677,V4
0373100079121000051,OV
0373200029721002692,NR
0373100020121000028,NR
0373200006221000616,NR
0373200001221000208,OR
0373200029721002803,OR
0995000000221000025,OR
0873400003921000186,NR
0373200029721002693,NR
0373100065821000024,OR
0373200082121000329,NR
0373100033621000147,OR
0573100002521000226,OP
0373200015021000148,V4
0373100053021000008,V4
0373100037221000219,OR
0173100004821000155,V3
0373200341921000060,OV
0373200583121000033,OR
0373100064121000073,NR
0373100011621000015,OR
0873500000821003628,OR
0373200586721000029,OR
0373200559221000041,OR
0373200029721002761,OR
0373200017421000345,OR
0873200009821004005,OR
0373200006221000608,NR
0873100008421000023,OP
0373200029721002775,NR
0173200000221000054,OP
0373200029721002760,OR
0373100084621000074,NR
0873200009821004011,OP
0373100113721000101,V4
0373200013821000157,OP
0373200002621000137,OR
0373200029721002774,NR
0373200035321000104,NR
0373200006221000624,OV
0373200006221000191,OR
0173200000221000046,OR
0373200002621000139,NR
0348300299521000027,V4
0373200029721002777,NR
0373100064121000079,OR
0373200029721002683,NR
0373100070321000039,OR
0373200557921000289,OR
0373200045221000621,OR
0873200009821003930,OP
0373100056621000261,OR
0373100128521000373,V4
0373100005021000121,NR
0373200174421000086,NR
0373100041421000003,OR
0873200009821004015,OR
0373100076521000128,OR
0373200087821000490,OR
0373200303721000012,NS
0373200029721002758,OR
0373100128521000291,OR
0373200029721002765,OR
0373100093521000164,OR
0373000000121000001,NV
0373200622821000029,VR
0373100036621000035,OP
0373200017421000347,OR
0373200009821000364,NR
0373200009821000358,OP
0373200001221000205,OV
0373200563821000020,OR
0873200009821004022,NR
0373200029721002763,OR
0373100093521000152,OR
0373200029721002757,OR
0873200009821003622,OV
0373200006221000621,OR
0373200086021000014,OR
0373200041121000676,V4
0373200036121000158,V3
0373100015821000144,NV
0373200041121000682,NR
0373200029721002771,NR
0373100078721000074,OR
0373100011621000013,OR
0373200045221000636,OR
0995000000221000028,OR
0373200001221000211,OV
0348200074721000054,OR
0995000000221000024,OR
0373100128521000402,OP
0873200009821003631,OR
0873200009821003680,NR
0873200009821002972,OR
0373200075221000030,NR
0373200011421000520,NR
0373100088821000021,V4
0373200644421000013,VR
0373100020821000058,OR
0373100134521000316,NR
0373200027421000534,OR
0373200029721002460,NR
0373200002621000127,OR
0373200012321000248,NR
0348100067321000010,V4
0373200013821000156,OR
0873200009821003473,NR
0373100119521000037,OR
0373100003521000062,OR
0373200025621000234,OR
0373200029721002459,NR
0373100059321000173,V4
0373400010921000248,OR
0873200009821002974,OR
0873500000821003577,NR
0373200154221000032,OR
0373200011421000512,V4
0373200032021000297,NR
0873500000821003471,OR
0373200029721002448,NR
0373100059321000174,OR
0373200017521000901,V4
0373200029721002387,OR
0373100003521000072,OR
0373200034821000072,OR
0373100056021000298,OR
0373100057621000013,OR
0373200010821000238,V4
0373200032021000296,NR
0373200141821000011,OV
0373200027421000523,OR
0373100057621000016,NR
0348200027021000189,OR
0373200086721000523,OR
0362100034221000097,OR
0373100008221000010,NR
0373200034821000070,OR
0373200022221000308,OR
0373200006221000516,OR
0373400009621000010,OR
0373200017521000952,OR
0873500000821003326,OR
0373200024421000354,V3
0373200045221000581,OR
0373200053621000231,V4
0373200029721002379,OR
0373100036521000004,NR
0373200086721000501,NR
0373200013821000152,OR
0373200029721002410,OR
0373100082721000006,V3
0373200216721000058,OR
0373200001321000297,OR
0373100042021000075,OR
0373400007721000244,OR
0373200029721002411,OR
0373200067021000208,OR
0873200009821003403,V4
0873200009821003425,NR
0373200027421000527,OR
0373200017521000948,OR
0873200009821003471,NR
0373200024421000351,V4
0373200067021000246,OR
0873200009821003265,OR
0373100079121000053,OR
0373200024421000372,OR
0373200045221000582,OR
0373200052721000267,OR
0373100065821000014,OR
0373200002621000130,NR
0873200009821003800,NR
0373200032021000277,NR
0373200601021000004,NR
0373200586521000045,OR
0373100072121000105,OR
0373100035021000041,OR
0373200014221000794,OR
0373100015721000034,NR
0373100033621000104,OR
0373400010921000212,V4
0373200027421000549,OR
0873200009821002975,OR
0873500000821003586,OR
0373200017521000971,NR
0373100040421000068,NR
0373100016721000042,OV
0373100091421000290,V4
0373200009821000337,OR
0873200009821003476,NR
0373200045221000542,OR
0373200029721002385,OR
0373100091921000060,OR
0373200073921000006,OR
0373100065821000012,OR
0373200005821000249,OR
0373200554521000073,OR
0373200086721000543,OR
0373200029721002300,OR
0373100091321000030,OR
0373100113521000002,NR
0373100128521000274,NR
0873500000821003399,OR
0362100034221000077,V4
0873200009821003669,NR
0373200011421000542,NR
0373100056021000301,OR
0873500000821003501,OR
0373100091421000292,V4
0373400010921000250,NR
0373100035021000042,OR
0373200027421000532,OR
0373200027421000533,OR
0373200018821000810,OR
0373100003521000067,OR
0348100028021000009,OR
0373100033621000111,OR
0173400000421000029,NR
0373100013121000184,OR
0373400007721000237,OR
0373200141821000010,OV
0373100057621000012,NS
0373100017021000014,OV
0373200107421000118,OR
0873500000821003318,V4
0373200060121000148,OR
0373200029721002412,OR
0373200029721002389,OR
0373200022221000287,OR
0373200045221000546,OR
0373100059321000187,NR
0573200000621000035,NR
0373100128521000275,NR
0873500000821003371,OR
0873500000821003394,OR
0873500000821003566,OR
0873500000821003151,V4
0373200178121000127,V4
0373400006721000025,V3
0373200657321000086,NR
0373200010821000237,V3
0873200009821003431,NR
0373200067021000248,OR
0373200107421000109,OR
0373400006721000020,V3
0373200086721000526,NR
0373200015521000087,OR
0373100045921000031,NR
0873200009821003641,NR
0173200001421000653,OR
0373100036521000003,OR
0373200008521000048,NR
0373200025521000093,OR
0373100091921000064,OR
0373100079121000039,OR
0373100094321000418,OR
0373200657321000077,NR
0373200593421000017,V4
0373200067021000220,OR
0373100056621000243,OR
0373200543821000011,NR
0173400000421000027,OV
0373100068321000069,OR
0373100043321000048,OR
0873200009821003336,OR
0373200060121000150,OR
0373200005821000248,OR
0373100005021000021,OR
0873200009821003312,OR
0373200586721000023,OV
0873200009821003735,NR
0362100034221000088,OV
0873200009821003036,OR
0173200001421000655,OR
0573100025921000126,NR
0873500000821003302,NR
0173100014721000029,NR
0873500000821003125,V4
0373100047421000316,NR
0373200011421000539,OR
0373100031221000097,V4
0373100013121000192,NR
0373100075921000018,OR
0873200001721000225,V3
0373100037221000182,OR
0373200014221000798,OR
0873200009821003235,OR
0873200009821003692,NR
0373100094321000410,NR
0373100126421000010,OR
0373200027421000551,OR
0373200138221000175,V3
0373200029721002409,OR
0373200011421000521,OR
0373200045221000576,OR
0373200583121000029,OR
0373200025521000094,OR
0373400010921000246,OR
0873500000821003126,V4
0373200034821000069,OR
0373200029721002455,NR
0373100057621000014,NR
0373200029721002416,OR
0373200052721000266,OR
0873200009821003552,NR
0373200007021000033,OV
0373200557921000248,OR
0373200029721002391,OR
0373100016721000047,OR
0373100072121000104,OR
0373200011421000518,V4
0373200005821000264,NR
0373100068321000041,OR
0373100016721000055,OR
0373200557921000269,NR
0373100068321000062,OR
0873200009821003466,NR
0873200009821003571,OR
0373100001021000142,NR
0873200009821003447,NR
0373200597221000052,V4
0373200025521000092,OR
0873500000821003218,V4
0373100091921000062,OR
0373200001321000303,NR
0373100065821000020,OR
0373200067021000216,OR
0373100047421000331,NR
0373200041521000339,VR
0373200558121000022,OR
0873500000821003258,OR
0373200027421000540,NR
0373200017521000947,OR
0373100031221000091,V4
0373200052721000261,OR
0373200045221000533,OR
0373200052721000268,OR
0373200027421000547,OR
0348100062121000014,OV
0373100068321000054,OR
0373100068321000067,V4
0373200557921000268,NR
0173100012421000015,OR
0873200009521000006,NS
0373200017521000962,NR
0373200029721002396,OR
0373100072121000107,OR
0873200009821003813,OR
0373200027421000529,OR
0373200005821000261,NR
0373100120521000068,OR
0873200009821003295,OR
0373300001121000008,OR
0373200011421000530,OR
0373200039321000005,OR
0873200009821003429,NR
0573100025921000127,OR
0373200014221000812,NR
0873200009821003233,OR
0348200068121000047,OR
0373400006721000023,OR
0373200052721000252,OR
0373200032021000284,NR
0373200009821000336,OR
0373100003521000077,NR
0373200107421000117,OR
0373100074521000058,VR
0348200068121000046,OR
0373200024421000371,OR
0373200087821000454,OR
0873200009821003540,NR
0373200017321000257,V4
0373400010921000251,OR
0373100037621000024,OR
0373100128521000262,V4
0373100043421000141,OR
0873200009821003435,NR
0373200101321000008,V4
0373200086721000495,V4
0373200052321000362,V4
0373200008521000047,NR
0373200005821000260,NR
0373100033621000114,NR
0362100034221000083,NR
0373200052721000265,OR
0373100056621000241,OR
0373200029721002457,NR
0873200009821003598,OR
0373100126421000011,NR
0373200017521000904,V4
0373200087821000450,OR
0373200027421000552,OR
0373200234321000041,NR
0373100013121000182,OR
0373100020821000057,OR
0173500000421000062,OR
0873200009821003305,OR
0373200035121000084,OR
0373100041421000002,V4
0373200067021000241,OR
0373400010921000243,OR
0373100075421000004,OR
0373100023421000074,OR
0373100068321000055,OR
0373200027421000542,NR
0373200060121000149,NR
0348200074721000055,OR
0373200597221000064,NV
0373200114221000150,NV
0373200024421000386,NR
0373200052721000262,OR
0373100033621000109,OR
0373100068321000064,OR
0348200027021000168,OV
0373100033621000108,OR
0873200009821003691,NR
0873200009821003605,NR
0362100034221000078,V4
0373100088121000107,OR
0373200006021000007,OR
0373100056621000244,OR
0873200009821003266,OR
0373200032021000299,NR
0373100042021000074,OR
0373100065821000017,OR
0373200061321000056,V4
0373100047421000321,NR
0373200027421000554,OR
0373100072121000108,OR
0873200009821003754,NR
0373200099721000556,OR
0373100068321000045,OR
0873500000821003313,V4
0373200593421000016,V4
0373100031921000128,OV
0373100059321000178,OR
0373100088121000106,NR
0373200051821000208,OR
0173100012421000013,OR
0373200060121000151,NR
0373100063721000015,NR
0373100031221000097,V4
0373100068321000066,OR
0373200011421000546,OR
0873200009821003690,NR
0373100068321000057,OR
0373200002621000112,V4
0873200009821002968,OR
0373200086721000525,OR
0873200009821003304,OR
0373200024421000365,OR
0873200009521000008,OR
0373100072121000116,OR
0173200001421000612,V3
0573100025921000118,NR
0373200017521000985,OR
0873500000821003349,OR
0348200027021000176,NR
0873200009821003720,NR
0373200041521000331,OR
0373200029721002284,OR
0373200017521000953,OR
0873200009821003732,NR
0373200029721002445,NR
0373100095221000078,V4
0873200009821003013,OR
0373200086721000502,NR
0373100068321000056,OR
0373200107421000111,OR
0373200027421000553,OR
0873500000821003468,OR
0873200009421000009,V4
0373200067021000218,OR
0373200050421000024,OR
0373100056021000289,NR
0873500000821003482,NR
0873200009821003427,NR
0373200045221000584,OR
0373200064721000057,NR
0373200029721002388,OR
0373100094321000400,OR
0362100034221000084,NR
0373200141921000056,OR
0873500000821003599,NR
0873200009821003407,NR
0873500000821003502,NR
0373200586721000021,OR
0373100005021000071,OR
0373200029721002456,NR
0173100011521000014,OR
0373400010921000239,OR
0373200017521000988,OR
0373100123821000006,NS
0373200024421000382,NR
0873500000821003469,OR
0573100001421000011,OR
0373100072121000115,OR
0873500000821003520,OR
0373100031921000126,OR
0373200067021000210,OR
0800400004921000004,OR
0373200188021000089,OR
0348100028021000010,OR
0873500000821003602,OR
0373200113421000203,OR
0373400010921000249,OR
0873200009821003478,NR
0373100035021000040,OR
0373200026121000138,OR
0373100084821000002,OR
0873200009821003820,OR
0373100060021000044,V3
0373200014221000815,NR
0373100068321000052,OR
0873200009821003461,NR
0373100005021000015,OR
0373100014421000039,NR
0373200064721000054,NR
0373200041121000630,V4
0373200027421000545,OR
0373200005821000250,OR
0873500000821003329,NR
0373200029721002398,OR
0373100013121000191,OR
0373100059321000179,OR
0373100068321000065,NR
0373200029721002313,OR
0362100034221000098,OR
0373200018821000840,OR
0373200045221000586,OV
0873200009821003291,OR
0373200563921000014,OV
0873200009821003695,OR
0873200009821003445,NR
0373200114321000099,NR
0373200573421000060,OR
0373200045221000548,OR
0373100056021000295,OR
0373200029721002392,OR
0373200114321000102,NR
0373200064721000056,NR
0373200087821000447,OR
0373200001221000190,NR
0873200009821003644,NR
0373200302321000039,V4
0373200029721002418,OR
0373100072121000111,OR
0373200029721002314,OR
0373200069621000085,OV
0873200009521000010,OR
0373200064721000060,NR
0373200026121000139,OR
0373200029721002376,OR
0373200029721002294,OR
0373100060121000010,OR
0373200082121000287,OR
0373100088821000023,V3
0373200010821000250,OV
0373200302321000040,V4
0573100025921000117,NR
0373200597221000060,NR
0573500000521000040,OR
0373200027421000539,NR
0373200029721002302,OR
0873500000821003398,OR
0373200086721000518,NR
0373200597221000066,NR
0373100020821000056,OR
0373200032221000664,V4
0373200051821000130,V4
0373200010821000246,OR
0373200029721002390,OR
0373200099721000579,NR
0373200107421000108,OR
0373200113421000204,OR
0373200060321000022,OR
0373200013821000147,V4
0373200173321000055,V3
0373200086721000527,OR
0373200027421000555,OR
0373200114221000151,VR
0373200029721002397,OR
0373100012721000003,OR
0373200045221000583,OR
0373200029721002458,NR
0373200067021000249,OR
0373200045221000577,NR
0373100063721000016,NR
0373100016721000049,OR
0873200009821003502,V4
0373200041121000629,V4
0373200027421000535,OR
0873200009821003477,NR
0373100094321000409,NR
0373400007721000229,V4
0373100134521000348,NR
0873200009821003034,OR
0373200022221000292,OR
0373100001521000013,OR
0373200029721002297,OR
0873200009821002970,OR
0373100047421000278,OR
0373100040721000004,NR
0873200009821003619,NR
0873200009821003557,NR
0373400010921000247,OR
0373200029721002449,NR
0895100000121000057,V4
0373100072121000109,OR
0373100135821000042,OR
0373200082121000253,V3
0373100057621000018,OR
0373200147321000007,OR
0373200557921000251,OR
0873500000821003397,NR
0373200597221000061,OR
0373200035321000081,V3
0373400010921000252,OR
0873200009821003474,NR
0373200008521000046,NR
0373100017321000003,OR
0373100035021000043,OR
0873500000821003503,OR
0873200009821003400,NR
0373200099721000584,NR
0373200029721002393,OR
0373100065021000064,OR
0873500000821003295,NV
0873200009821003801,NR
0373200051821000167,OR
0373100035621000022,OR
0373200092621000028,OV
0373200029721002386,OR
0373100059321000183,OR
0173100008021000003,V4
0373100093521000147,NR
0373200011421000541,NR
0773100000321000102,OR
0373100075921000017,OR
0373100068321000044,OR
0373100084421000055,V4
0873200009821003250,OR
0873500000821003357,OR
0373200029721002377,OR
0373200029721002446,NR
0373200032221000671,OR
0373100056021000281,NS
0373200027421000546,NR
0373200086721000462,V4
0348100090621000005,OR
0373100022621000008,OR
0873500000821001379,NR
0373200029721002399,OR
0373200030921000014,NS
0373100120521000078,OR
0373200587821000014,OR
0373100033621000112,NR
0373200010821000243,OR
0373100016721000051,NR
0373200029721002461,NR
0873200009821003627,OR
0373200011421000549,OR
0373200086721000548,OR
0373100072021000007,NR
0873200009821003542,NR
0373200154221000031,OR
0373100133121000025,OR
0373200029721002378,OR
0373100037621000025,OR
0373100056021000292,NR
0873200009821003609,NR
0873100007321000006,V3
0573500000521000031,V4
0373200122121000143,NR
0373200086721000517,OR
0373100001021000146,NR
0873500000821003212,V4
0373100015721000035,OR
0373200029721002384,OR
0373200557921000307,OR
0373100128521000588,NR
0373100119521000052,OR
0373200009521000068,OR
0173100007921000020,NR
0173100007721000063,OV
0148300001521000024,NS
0273100001121000004,OV
0373100020021000008,OR
0373200024421000456,NR
0373100059321000214,OR
0373100001021000182,V3
0373200018821000711,V3
0373100048521000015,OR
0373100020021000009,NR
0373200053621000276,NR
0173100014121000021,OP
0873200009821004043,NR
0373200215521000288,OR
0373200554521000087,OV
0373200557921000321,OR
0373200577521000019,V4
0373200011421000625,V3
0373100128521000587,NR
0373200029721002807,OV
0373200557921000303,OR
0373100068321000072,OR
0373200114221000181,VR
0373200152821000294,OV
0373100056621000275,OR
0873500000821003761,NR
0373100011621000020,NR
0373200006221000633,OP
0873200009821003834,OR
0173100006421000120,OR
0373200452821000015,OR
0148300001521000024,NS
0373200017421000361,OR
0373100048521000016,OP
0373100043321000062,NR
0373200011421000670,OR
0873200009821003837,OR
0373200100121000254,OP
0373200025621000248,NR
0373100056621000282,OR
0373100003521000103,OV
0373100068321000074,OR
0873200009821004384,OR
0373200032221000748,OV
0373200053621000274,OR
0373100065821000026,OR
0373100002221000013,NV
0362100034221000117,OR
0173100006421000107,OR
0173100011921000020,OR
0373100031221000108,OV
0373200107421000168,NR
0873200009821003885,NR
0373100088121000122,OR
0373100031221000107,OV
0373200005821000286,OR
0373100020821000071,OR
0173100006421000110,OR
0373200024421000453,NR
0873200009821003842,OR
0373100070321000049,OR
0373100129421000009,OR
0373200307321000245,OV
0373200017421000360,OR
0373200006221000655,NR
0348300003321000030,NR
0173100006421000120,OR
0373100031221000106,OP
0373100032621000045,OR
0373200011421000652,OR
0373100032621000049,OR
0373200017421000362,NV
0373100047021000013,OR
0373200041521000448,OR
0373200106421000021,OR
0373200087821000513,OV
0373200178121000157,OR
0173100007921000024,NR
0373100086921000143,OR
0373200106421000021,OR
0373200557921000315,OR
0873200009821003853,OR
0348200027021000202,OR
0873200009821004387,OR
0348200027021000197,OR
0373100122121000037,OR
0373200074821000376,OV
0373200032221000751,OV
0373200557921000304,OR
0173100006421000113,OR
0173100006421000118,OR
0173100006421000108,OR
0873200009821004077,OV
0873200009821003888,NR
0373200017421000377,OR
0373100089321000223,NR
0373100110421000015,NR
0173100006421000125,OR
0873500000821003762,NR
0373100005021000128,OR
0373100070321000041,OR
0373200017421000373,NR
0373100011621000019,NR
0373100005021000129,OR
0373100020821000072,OR
0873400002421000123,OR
0373100041021000167,OR
0373200082121000354,OP
0373100070321000051,NR
0173100006421000118,OR
0373100086921000157,NR
0773100000321000099,NR
0373100128521000590,OR
0873200009821004047,OR
0373200022221000388,VR
0873500000821003684,V4
0373100020821000070,OR
0373200575321000013,OV
0373200011421000646,OP
0373200024421000430,V4
0373100001021000141,OR
0173100007921000015,NR
0373100056621000266,OR
0373100070321000048,OR
0373200107421000161,NR
0873200009821004036,NR
0348100057521000103,NR
0873200009821003883,NR
0373200053621000278,NR
0173100006421000109,OR
0373200302321000054,NR
0873200009821003771,OR
0373200010821000290,OP
0373200000821000013,V4
0373100094321000309,V3
0373200086721000589,V3
0373100094321000454,OR
0373200006221000646,NV
0373100005021000135,OR
0173100006421000107,OR
0373100029521000055,NR
0173100006421000125,OR
0373200642821000024,VR
0373200642221000013,VR
0373200557921000291,OR
0373100094321000470,OR
0173100009121000083,NR
0373100047421000391,V4
0573100002521000268,V4
0373200107421000140,NV
0173100006421000108,OR
0373100007921000005,V4
0373100060021000047,NR
0373100056621000276,OR
0373100078721000087,OR
0373100005021000127,OR
0373200027421000601,OP
0373200017421000378,NR
0373400007721000271,OR
0373200188021000107,OR
0873200009821004153,V4
0373200012321000276,OP
0373100023821000085,OR
0173100014421000009,OR
0351100027921000017,V4
0373100086921000158,NR
0373100020021000014,OR
0373200100121000258,OR
0173100006421000109,OR
0373200082121000343,V3
0373200113421000231,OP
0373100089321000224,OR
0373200608721000011,OR
0351100027921000017,OP
0373200024421000435,OR
0873200009821003778,NR
0873200009821004157,OR
0373200000821000013,OP
0873200009821004193,OP
0373100032621000042,NS
0362100034221000115,OR
0373100078721000085,V3
0373100001021000189,OR
0348200027021000198,OR
0373100041021000181,V3
0373200101321000010,NV
0373100070321000052,OR
0173100013221000004,NR
0373100094321000457,OR
0373400001121000005,V4
0373200116221000055,OR
0373400001121000005,OP
0373200100121000263,OR
0373100077621000042,OR
0373400007721000286,NR
0373200578321000024,NS
0373200113421000227,OR
0373200027421000602,OP
0173100006421000115,OR
0173200001421000763,OR
0373100074521000067,OR
0873500000821003745,NR
0873200009821004336,OR
0348100057521000102,NR
0373200107421000164,NR
0373100014621000014,V4
0373200586521000049,OP
0373100013421000097,V4
0873200009821004377,NR
0573100002521000287,NR
0173100006421000124,OR
0373100113721000111,NR
0173100006421000100,OR
0173100007921000019,NR
0873500000821003747,NR
0373100128521000584,OR
0873500000821003711,OR
0373200074821000233,V4
0373100041021000208,OR
0373200116221000057,NR
0373200001321000320,NV
0373200017421000379,NR
0173100007721000063,V3
0373200100121000265,OR
0873200009821004347,OR
0348100057521000104,NV
0373100128521000585,NR
0373100013121000166,OV
0373200100121000257,OR
0373100128521000468,V4
0348300003321000032,OR
0173100006421000101,OR
0373200006221000626,V3
0373100088121000124,NV
0373100054621000067,OV
0873200009821004372,OR
0373100016721000061,OV
0373200082121000366,NR
0195400000221000223,OP
0873200009821003891,NR
0173100007921000017,OR
0373100003521000099,NS
0373200013821000167,OR
0373100068321000075,OR
0173100006421000117,OR
0373100056621000274,OR
0373200557921000293,V4
0373200053621000277,OV
0873400002421000118,OR
0173100006421000106,OR
0373200006221000631,NR
0873200009821003881,NR
0373200113421000212,V4
0373200032221000748,OV
0173200005221000012,OP
0173100007921000023,OR
0373200099721000646,V4
0173100006421000106,OR
0173100011921000020,OR
0373200018821000873,NS
0173100006421000101,OR
0373100070321000047,V4
0348100057521000106,NV
0373200026121000172,OR
0373200010821000285,OR
0373100128521000528,OP
0173100006421000112,OR
0373200001321000324,NR
0373100064121000072,OR
0373200011421000653,OR
0373200001221000212,OR
0373100056621000278,OR
0373200107421000165,OR
0373200113621000027,V4
0373100040421000084,OP
0873500000821003742,NR
0373100059321000216,OR
0873400002421000121,OR
0373200011421000660,OR
0373200011421000664,OR
0373100001021000221,V3
0173100006421000117,OR
0873200009821004356,OR
0873200009821003803,OR
0173100009521000048,OR
0873200009821004373,OR
0373100133121000027,OP
0373100013121000166,OV
0873200009821003776,OR
0373100070321000050,OR
0373100005021000130,OR
0373100119521000048,NS
0373200005821000289,OV
0373100128521000565,OR
0373400010921000268,OR
0173100006421000113,OR
0373200002821000060,OP
0348200074721000072,V4
0173100006421000110,OR
0373200557921000320,NR
0173100006421000119,OR
0373100056621000279,OR
0173100014421000009,OR
0373200100121000262,OP
0373200017421000366,NR
0373100119521000048,NS
0173100006421000119,OR
0173100006421000112,OR
0348100057521000105,OV
0373100064121000072,OR
0373100032621000042,NS
0173100006421000115,OR
0373200024421000438,OR
0373100122121000037,OR
0101200007321000018,OP
0173100006421000124,OR
0373200032221000748,NV
0873200009821003836,OR
0173100006421000111,OR
0373100001021000178,NR
0373100107721000011,V4
0173100006421000100,OR
0373100032621000046,OR
0373200024421000454,NR
0173100006421000111,OR
0373100063721000022,OR
0373100068721000123,OR
0373200062921000043,NR
0348100077721000036,V3
0373200069621000185,OP
0373100049021000099,OR
0373200041521000451,NR
0373100014621000012,V4
0173100006421000095,OR
0373200622821000033,VR
0373100040121000108,OR
0373200026121000170,OR
0373200575321000013,OV
0873500000821003723,NR
0173200001421000753,NV
0373100119521000051,NR
1073200000821000013,OR
0373200022221000378,OR
0373100043421000171,OV
0873200009821003833,OR
0373200029721002807,OV
0373200005821000292,NR
